(Iter. 0 | Time: 0.767) BestSol = Solution: cost=[4511.0], size=[119]
(Iter. 1 | Time: 1.885) BestSol = Solution: cost=[4523.0], size=[119]
(Iter. 2 | Time: 2.626) BestSol = Solution: cost=[4536.0], size=[119]
(Iter. 3 | Time: 3.267) BestSol = Solution: cost=[4543.0], size=[119]
(Iter. 4 | Time: 3.901) BestSol = Solution: cost=[4549.0], size=[120]
(Iter. 5 | Time: 4.505) BestSol = Solution: cost=[4554.0], size=[121]
(Iter. 6 | Time: 5.107) BestSol = Solution: cost=[4567.0], size=[122]
(Iter. 7 | Time: 5.732) BestSol = Solution: cost=[4584.0], size=[123]
(Iter. 8 | Time: 6.325) BestSol = Solution: cost=[4594.0], size=[123]
(Iter. 9 | Time: 6.966) BestSol = Solution: cost=[4603.0], size=[124]
(Iter. 10 | Time: 7.665) BestSol = Solution: cost=[4617.0], size=[124]
(Iter. 11 | Time: 8.462) BestSol = Solution: cost=[4627.0], size=[124]
(Iter. 12 | Time: 9.198) BestSol = Solution: cost=[4635.0], size=[124]
(Iter. 13 | Time: 9.826) BestSol = Solution: cost=[4650.0], size=[125]
(Iter. 15 | Time: 11.108) BestSol = Solution: cost=[4652.0], size=[124]
(Iter. 16 | Time: 11.699) BestSol = Solution: cost=[4662.0], size=[124]
(Iter. 23 | Time: 16.215) BestSol = Solution: cost=[4667.0], size=[120]
(Iter. 24 | Time: 16.796) BestSol = Solution: cost=[4673.0], size=[120]
(Iter. 25 | Time: 17.389) BestSol = Solution: cost=[4675.0], size=[120]
(Iter. 26 | Time: 18.077) BestSol = Solution: cost=[4707.0], size=[120]
(Iter. 27 | Time: 18.642) BestSol = Solution: cost=[4724.0], size=[120]
(Iter. 28 | Time: 19.242) BestSol = Solution: cost=[4729.0], size=[120]
(Iter. 29 | Time: 19.875) BestSol = Solution: cost=[4736.0], size=[120]
(Iter. 30 | Time: 20.488) BestSol = Solution: cost=[4751.0], size=[120]
(Iter. 31 | Time: 21.136) BestSol = Solution: cost=[4764.0], size=[120]
(Iter. 32 | Time: 21.699) BestSol = Solution: cost=[4782.0], size=[120]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[4782.0], size=[120]
Time = 602.022 seg
